#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
27419238	ost_08_008_054	87984	87984	PF03372	PTHR12121	KOG0620	3.1.13.4			AT3G58580.1		DNAse I-like superfamily protein			
27419367	ost_08_008_071	87987	87987		PTHR36761,PTHR36761:SF1			K14570		AT3G26580.1		Tetratricopeptide repeat (TPR)-like superfamily protein	Cre12.g528050.t1.2	g13005.t1,Cre12.g528050.t1.1	
27415740	gwEuk.4.585.1	8799	8799	PF04178	PTHR23137	KOG2887			GO:0016192,GO:0016021,GO:0006810	AT5G23550.1		Got1/Sft2-like vescicle transport protein family	Cre12.g549950.t1.2	g13549.t1,Cre12.g549950.t1.1	
27419525	ost_08_011_061	88023	88023	PF10197,PF12542	PTHR16196	KOG3869				AT2G44200.1		CBF1-interacting co-repressor CIR, N-terminal;Pre-mRNA splicing factor	Cre01.g021400.t1.2	g496.t1,Cre01.g021400.t1.1,SPL13	
27419634	ost_08_011_111	88029	88029	PF07883,PF00016	PTHR23321,PTHR23321:SF19				GO:0000287	ATCG00490.1		ribulose-bisphosphate carboxylases			
27419482	ost_08_012_060	88041	88041	PF05843,PF07719	PTHR11246,PTHR11246:SF11				GO:0006397,GO:0005634	AT3G17040.1	HCF107	high chlorophyll fluorescent 107	Cre09.g389615.t1.1	g9646.t1,Cre02.g124700.t1.1,Cre02.g124700.t1.2	
27419511	ost_08_013_023	88051	88051	PF14259,PF02136	PTHR10693	KOG0116			GO:0006810,GO:0005622	AT3G25150.1		Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain	Cre02.g092400.t1.1	g1732.t1	
27419384	ost_08_013_070	88056	88056	PF00485	PTHR10285,PTHR10285:SF81		2.7.1.48		GO:0016301,GO:0008152,GO:0005524	AT1G03030.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre02.g101000.t1.1	g2061.t1,URK1	
27419501	ost_08_014_001	88061	88061	PF02137	PTHR10910,PTHR10910:SF90	KOG1909	3.5.4.37		GO:0006396,GO:0004000,GO:0003723	AT1G01760.1		adenosine deaminases;RNA binding;RNA binding;adenosine deaminases	Cre16.g668150.t1.2	g16275.t1,Cre16.g668150.t1.1	
27419502	ost_08_014_052	88065	88065	PF01494	PTHR10835		1.14.13.132	K00511	GO:0071949	AT1G58440.1	SQE1,XF1	FAD/NAD(P)-binding oxidoreductase family protein	Cre17.g734644.t1.1	g17770.t1,Cre15.g645100.t1.1,Cre15.g645100.t1.2	
27419462	ost_08_015_011	88075	88075	PF03969	PTHR12169				GO:0005524	AT4G28070.2		AFG1-like ATPase family protein	Cre08.g360850.t1.2	g8450.t1,Cre08.g360850.t1.1	
27419547	ost_08_016_050	88091	88091	PF13410,PF13417	PTHR11260	KOG0867	2.5.1.18		GO:0005515				Cre12.g508850.t1.1	g12375.t1,GST8	
27413853	ost_09_005_024	88171	88171	PF08477	PTHR24073,PTHR24073:SF128			K07933	GO:0007264,GO:0005525	AT5G64813.1	LIP1	Ras-related small GTP-binding family protein	Cre12.g517400.t1.2	g12759.t1,Cre12.g517400.t1.1,RAB5,RABF1	Small Rab-related GTPase
27413943	ost_09_005_028	88172	88172	PF01734	PTHR12406		3.1.1.3		GO:0006629	AT1G33270.1		Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein	Cre03.g195500.t2.1	g4051.t1,TGL9	
27413575	ost_09_005_090	88180	88180	PF06485	PTHR34556,PTHR34556:SF2					AT3G08010.1	ATAB2	RNA binding	Cre17.g702500.t1.2	g17030.t1,Cre17.g702500.t1.1	PsaB RNA binding protein
27413562	ost_09_005_093	88181	88181	PF04114	PTHR13304,PTHR13304:SF0	KOG3566		K05289	GO:0042765,GO:0016021	AT5G19130.1		GPI transamidase component family protein / Gaa1-like family protein	Cre03.g201664.t1.1	g4381.t1,Cre19.g752600.t1.1,Cre19.g752600.t1.2,GIT2	Gaa1-like membrane protein, component of GPI transamidase complex
27413772	ost_09_006_048	88189	88189	PF07837	PTHR12234,PTHR12234:SF1		6.3.3.2,2.1.2.5		GO:0016740,GO:0008152,GO:0005542	AT2G20830.2		transferases;folic acid binding	Cre06.g267000.t1.1	g5992.t1	
27413749	ost_09_006_094	88195	88195	PF13561	PTHR24322,PTHR24322:SF57	KOG1205	1.1.1.100			AT3G03330.1		NAD(P)-binding Rossmann-fold superfamily protein	Cre02.g103100.t1.1	g2106.t1,SDR5	
27413956	ost_09_007_013	88199	88199	PF00240					GO:0005515				Cre08.g361100.t1.2	g8456.t1,Cre08.g361100.t1.1	
27413937	ost_09_007_079	88208	88208	PF13692											
27413683	gwEuk.9.518.1	8821	8821	PF04483	PTHR33787,PTHR33787:SF2					AT5G43050.1	NPQ6	Protein of unknown function (DUF565)			
27413751	ost_09_009_010	88222	88222	PF00588	PTHR12029		2.1.1.208		GO:0008173,GO:0006396,GO:0003723	AT4G15520.1		tRNA/rRNA methyltransferase (SpoU) family protein	Cre05.g238950.t1.1	g5510.t1	
27413866	ost_09_009_102	88233	88233	PF00406	PTHR23359,PTHR23359:SF94	KOG3078	2.7.4.3	K00939	GO:0019205,GO:0006139,GO:0005524	AT2G37250.1	ADK,ATPADK1	adenosine kinase	Cre08.g377100.t1.2	g8881.t1,Cre08.g377100.t1.1,ADK6	Adenylate kinase
27413591	ost_09_010_070	88245	88245	PF01053	PTHR11808,PTHR11808:SF50	KOG0053	4.4.1.8	K01760	GO:0030170	AT3G57050.1	CBL	cystathionine beta-lyase	Cre16.g669550.t1.2	g16239.t1,Cre16.g669550.t1.1,METC	Cystathionine beta-lyase
27413552	ost_09_011_006	88251	88251	PF00153	PTHR24089,PTHR24089:SF391	KOG0765		K15121		AT5G15640.1		Mitochondrial substrate carrier family protein	Cre02.g092050.t1.1	g1724.t1,MITC6	Mitochondrial substrate carrier protein
27414162	gwEuk.7.488.1	8826	8826	PF00067	PTHR24291		1.14.13.97		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT3G53130.1	CYP97C1,LUT1	Cytochrome P450 superfamily protein	Cre01.g003850.t1.1	g97.t1,CYP1	Cytochrome P450, CYP197 superfamily
27413765	ost_09_011_089	88260	88260		PTHR36359,PTHR36359:SF1					AT2G48070.3	RPH1	resistance to phytophthora 1	Cre03.g145207.t1.1	g2924.t1,Cre01.g058600.t1.1,CPLD33	Predicted protein
27413641	ost_09_013_023	88279	88279	PF04258	PTHR12174,PTHR12174:SF23	KOG2443		K09595	GO:0016021,GO:0004190	AT2G03120.1	ATSPP,SPP	signal peptide peptidase	Cre07.g332550.t1.2	g7736.t1,Cre07.g332550.t1.1,PSL1	Signal peptide peptidase, eukaryotic-type
27414422	gwEuk.7.490.1	8830	8830	PF00076	PTHR23139			K13107	GO:0003676	AT3G47120.1		RNA recognition motif (RRM)-containing protein	Cre06.g280550.t1.1	g6526.t1	
27413564	ost_09_016_013	88308	88308	PF00025	PTHR24073,PTHR24073:SF132	KOG0092			GO:0005525	AT3G54840.1	ARA-6,ARA6,ATRAB5C,ATRABF1,RABF1	Ras-related small GTP-binding family protein	Cre12.g517400.t1.2	g12759.t1,Cre12.g517400.t1.1,RAB5,RABF1	Small Rab-related GTPase
27413939	ost_09_016_054	88314	88314	PF01135	PTHR11006,PTHR11006:SF69	KOG1499	2.1.1.125,2.1.1.126		GO:0006464,GO:0004719,GO:0008168,GO:0006479	AT4G16570.1	ATPRMT7,PRMT7	protein arginine methyltransferase 7	Cre02.g141626.t1.1	g2723.t1,Cre15.g647400.t1.1,Cre15.g647400.t1.2	
27413725	ost_09_017_077	88325	88325	PF01346,PF00595,PF00254	PTHR10516,PTHR10516:SF298	KOG0544	5.2.1.8		GO:0006457,GO:0005515	AT3G25230.2	ATFKBP62,FKBP62,ROF1	rotamase FKBP 1	Cre16.g675550.t1.2	g16607.t2,Cre16.g675550.t1.1,FKB5	Peptidyl-prolyl cis-trans isomerase, FKBP-type
27416352	ost_10_004_069	88383	88383	PF01494	PTHR13789,PTHR13789:SF240	KOG3855		K06126	GO:0071949	AT3G24200.1		FAD/NAD(P)-binding oxidoreductase family protein	Cre02.g112850.t1.1	g2324.t1,COQ6	Flavin-dependent monoxygenase
27416294	ost_10_004_093	88387	88387	PF00306,PF02874,PF00006	PTHR15184,PTHR15184:SF52		3.6.3.6	K02147	GO:0033178,GO:0016820,GO:0015991,GO:0046034,GO:0015992,GO:0005524	AT4G38510.5		ATPase, V1 complex, subunit B protein	Cre02.g076350.t1.2	g1370.t1,Cre02.g076350.t1.1,ATPVB,ATPvB	Vacuolar ATP synthase subunit B
27416323	ost_10_005_096	88403	88403	PF12783,PF01369	PTHR10663,PTHR10663:SF131			K18443	GO:0032012,GO:0005086	AT1G13980.1	EMB30,GN,VAN7	sec7 domain-containing protein	Cre07.g334100.t1.1	g7781.t1	
27416251	ost_10_007_016	88419	88419	PF00400	PTHR22874,PTHR22874:SF4			K17985	GO:0005515	AT1G04140.2		Transducin family protein / WD-40 repeat family protein	Cre16.g655400.t1.1	g15843.t1	
27416118	ost_10_007_070	88422	88422	PF00005,PF01061	PTHR19241	KOG0061	3.6.3.44		GO:0016887,GO:0005524,GO:0016020	AT2G01320.3		ABC-2 type transporter family protein	Cre12.g547300.t1.1	g13607.t1	
27416183	ost_10_008_079	88434	88434	PF00679,PF06421,PF00009	PTHR23115,PTHR23115:SF97		3.6.5.3	K03596		AT5G39900.1		Small GTP-binding protein	Cre03.g174000.t1.1	g3589.t1,EFG11,LPA2	Translation elongation factor EFG/EF2, LepA-related
27420066	gwEuk.20.433.1	8844	8844	PF00179	PTHR24067,PTHR24067:SF142	KOG0419	6.3.2.19	K10573		AT1G14400.1	ATUBC1,UBC1	ubiquitin carrier protein 1	Cre06.g294850.t1.2	g6825.t1,Cre06.g294850.t1.1,UBC10	Ubiquitin-conjugating enzyme E2
27416531	gwEuk.5.519.1	8845	8845	PF00160	PTHR11071,PTHR11071:SF232	KOG0879,KOG0865	5.2.1.8		GO:0006457,GO:0003755,GO:0000413	AT3G56070.1	ROC2	rotamase cyclophilin 2	Cre13.g588100.t1.2	g14426.t1,Cre13.g588100.t1.1,CYN5	Peptidyl-prolyl cis-trans isomerase, cyclophilin-type
27416155	ost_10_012_076	88475	88475		PTHR21551,PTHR21551:SF4			K12617		AT1G79090.1			Cre06.g278203.t1.1	g6345.t1,Cre13.g598400.t1.1,Cre13.g598400.t1.2	
27416272	ost_10_012_082	88476	88476	PF05670,PF11923,PF05833	PTHR15239,PTHR15239:SF6	KOG2030				AT5G49930.1	emb1441	zinc knuckle (CCHC-type) family protein	Cre17.g734961.t2.1	g17784.t2	
27416130	ost_10_013_022	88482	88482	PF07714	PTHR11042,PTHR11042:SF69	KOG0591	2.7.10.2	K06632	GO:0006468,GO:0004672	AT1G02970.1	ATWEE1,WEE1	WEE1 kinase homolog	Cre07.g355250.t1.2	g8261.t1,Cre07.g355250.t1.1	CDK inhibitory kinase
27416134	ost_10_015_101	88512	88512	PF00400	PTHR22850,PTHR22850:SF109	KOG0277		K13341	GO:0005515	AT1G29260.1	ATPEX7,PEX7	peroxin 7	Cre17.g730200.t1.2	g17646.t1,Cre17.g730200.t1.1	Peroxisomal targeting signal 2 receptor
27420349	ost_11_001_084	88532	88532		PTHR13140	KOG4674							Cre05.g236050.t1.1	g5427.t1	
27420623	ost_11_003_009	88539	88539	PF01194	PTHR23431,PTHR23431:SF2	KOG3497	2.7.7.6	K03007	GO:0006351,GO:0003899,GO:0003677	AT1G61700.1		RNA polymerases N / 8 kDa subunit	Cre13.g571650.t1.2	g14058.t1,Cre13.g571650.t1.1,RPB10	DNA-directed RNA polymerases I/II/III subunit
27420591	ost_11_003_070-1	88544	88544	PF12054	PTHR36498					AT3G54280.1	ATBTAF1,BTAF1,CHA16,CHR16,RGD3	DNA binding;ATP binding;nucleic acid binding;binding;helicases;ATP binding;DNA binding;helicases	Cre16.g687301.t1.1	g16345.t1,SRH26	
27420571	ost_11_004_098	88555	88555	PF13532	PTHR13069,PTHR13069:SF8	KOG3200	2.1.1.229	K10770		AT1G31600.3		RNA-binding (RRM/RBD/RNP motifs) family protein	Cre04.g224002.t1.1	g4888.t1	
27413141	gwEuk.3.695.1	8856	8856	PF14108	PTHR34543					AT1G67080.1	ABA4	abscisic acid (aba)-deficient 4	Cre03.g207000.t1.2	g4170.t1,Cre03.g207000.t1.1	
27420584	ost_11_005_070	88568	88568	PF00520	PTHR10217				GO:0055085,GO:0016020,GO:0006811,GO:0005216	AT4G22200.1	AKT2,AKT2/3,AKT3,KT2/3	potassium transport 2/3	Cre06.g278111.t1.1	g6254.t1,Cre13.g594050.t1.1,Cre13.g594050.t1.2	
27420648	ost_11_006_033	88576	88576	PF00504	PTHR21649,PTHR21649:SF24			K14172	GO:0016020,GO:0009765	AT1G76570.1		Chlorophyll A-B binding family protein	Cre02.g110750.t1.2	g2273.t1,Cre02.g110750.t1.1	Chlorophyll a/b binding protein
27420387	ost_11_007_074	88591	88591	PF06047	PTHR13087,PTHR13087:SF0					AT4G02720.1			Cre01.g032250.t1.1	g730.t1	
27420653	ost_11_007_106	88595	88595	PF00856,PF07496	PTHR22884,PTHR22884:SF343		2.1.1.43		GO:0005515,GO:0008270	AT4G15180.1	ATXR3,SDG2	SET domain protein 2	Cre17.g742700.t1.1	g17961.t2,HLM32	Histone-lysine N-methyltransferase
27420434	ost_11_009_047	88612	88612	PF03407	PTHR10994,PTHR10994:SF69					AT2G35610.1	XEG113	xyloglucanase 113	Cre07.g332500.t1.2	g7735.t1,Cre07.g332500.t1.1	
27420350	ost_11_011_007	88630	88630	PF01336,PF00152	PTHR22594,PTHR22594:SF34		6.1.1.22	K01893	GO:0003676,GO:0006418,GO:0005524,GO:0004812,GO:0000166	AT5G56680.1	EMB2755,SYNC1,SYNC1 ARATH	Class II aminoacyl-tRNA and biotin synthetases superfamily protein	Cre03.g193800.t1.1	g4011.t1,TSN1	
27420629	ost_11_012_030	88641	88641	PF13414,PF11998	PTHR17130,PTHR17130:SF20					AT1G02910.1	LPA1	tetratricopeptide repeat (TPR)-containing protein	Cre10.g430150.t1.2	g10623.t1,Cre10.g430150.t1.1,LPA1,REP27	
27420367	ost_11_012_038	88642	88642	PF07671,PF01494	PTHR13789,PTHR13789:SF199	KOG2614	1.14.13.90		GO:0071949	AT2G35660.1	CTF2A	FAD/NAD(P)-binding oxidoreductase family protein	Cre11.g467649.t1.1	g11580.t1,Cre18.g746250.t1.1,Cre18.g746250.t1.2	RAP-domain containing protein with FAST leucine-rich domain
27420471	ost_11_013_063	88658	88658	PF01336,PF00152	PTHR22594,PTHR22594:SF33		6.1.1.12	K01876	GO:0003676,GO:0006418,GO:0005524,GO:0004812,GO:0000166	AT4G26870.1		Class II aminoacyl-tRNA and biotin synthetases superfamily protein	Cre06.g279150.t1.2	g6490.t1,Cre06.g279150.t1.1,TSD2	
27420599	ost_11_014_020	88668	88668	PF01813	PTHR11671,PTHR11671:SF1	KOG1647		K02149	GO:0042626	AT3G58730.1		vacuolar ATP synthase subunit D (VATD) / V-ATPase D subunit / vacuolar proton pump D subunit (VATPD)	Cre09.g405050.t1.2	g9152.t1,Cre09.g405050.t1.1,ATPVD2,ATPvD2	Vacuolar ATP synthase subunit D
27420505	ost_11_014_044	88671	88671	PF10184	PTHR36334,PTHR36334:SF1					AT1G65230.1		Uncharacterized conserved protein (DUF2358)	Cre12.g536800.t1.2	g13201.t1,Cre12.g536800.t1.1	Predicted protein
27420642	ost_11_014_060	88673	88673	PF00782	PTHR10159,PTHR10159:SF293		3.1.3.16,3.1.3.48	K14819	GO:0008138,GO:0006470	AT4G18593.1		dual specificity protein phosphatase-related	Cre07.g314351.t1.1	g7273.t1	
27420610	ost_11_014_114	88679	88679										Cre16.g692750.t1.1	g15622.t1	
27420521	ost_11_015_095	88691	88691	PF00929						AT5G67240.1	SDN3	small RNA degrading nuclease 3	Cre07.g340750.t1.2	g7924.t1,Cre07.g340750.t1.1,EXN11	
27420482	ost_11_016_001	88696	88696	PF03129,PF00587	PTHR11476,PTHR11476:SF5	KOG1936	6.1.1.21	K01892	GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0005737	AT3G46100.1	ATHRS1,HRS1	Histidyl-tRNA synthetase 1	Cre02.g142352.t1.1	g2645.t1	
27417013	ost_12_002_055	88710	88710	PF01255	PTHR10291,PTHR10291:SF6	KOG1602	2.5.1.31		GO:0016765	AT5G58770.1		Undecaprenyl pyrophosphate synthetase family protein	Cre17.g738250.t1.1	g17857.t1	
27416880	ost_12_004_091	88734	88734	PF03070	PTHR20858		3.5.99.2,2.7.1.49,2.7.4.7	K03707		AT5G32470.1		Haem oxygenase-like, multi-helical	Cre08.g365600.t1.2	g8565.t1,Cre08.g365600.t1.1	
27417070	ost_12_007_051	88774	88774	PF00153	PTHR24089,PTHR24089:SF107	KOG0766		K15118		AT1G34065.1	SAMC2	S-adenosylmethionine carrier 2	Cre16.g695950.t1.2	g15549.t1,Cre16.g695950.t1.1	
27417161	ost_12_007_055	88775	88775	PF02576	PTHR34544,PTHR34544:SF1				GO:0042274	AT1G69210.1		Uncharacterised protein family UPF0090	Cre06.g290150.t1.1	g6731.t1,CGL65	Predicted protein
27416972	ost_12_010_027	88811	88811		PTHR36809,PTHR36809:SF1					AT5G55570.1			Cre03.g145567.t1.1	g2943.t1,Cre01.g059500.t1.1,CGL18	Predicted protein
27416914	ost_12_011_007	88822	88822	PF04810,PF04815,PF08033,PF04811	PTHR13803,PTHR13803:SF11			K14007	GO:0030127,GO:0008270,GO:0006888,GO:0006886	AT3G07100.1	ERMO2,SEC24A	Sec23/Sec24 protein transport family protein	Cre02.g091150.t1.1	g1704.t1	COP-II coat subunit
27417018	ost_12_011_067	88828	88828	PF00097	PTHR12983				GO:0046872	AT3G26730.1		RING/U-box superfamily protein	Cre03.g144687.t1.1	g2898.t1,Cre60.g792300.t1.1	
27417152	ost_12_011_082	88830	88830	PF06159	PTHR13134,PTHR13134:SF3	KOG2625				AT2G47960.1					
27417103	ost_12_012_047	88841	88841	PF00173,PF00487	PTHR19353,PTHR19353:SF14	KOG4232			GO:0006629	AT2G46210.1		Fatty acid/sphingolipid desaturase	Cre01.g037700.t1.2	g845.t1,Cre01.g037700.t1.1,FAD3	Fatty acid desaturase; Linoleate desaturase
27416884	ost_12_012_090	88845	88845	PF00248	PTHR11732	KOG1577	1.1.1.188			AT2G37770.2		NAD(P)-linked oxidoreductase superfamily protein	Cre03.g201327.t1.1	g4378.t1,Cre19.g752450.t1.1,AKR1	Aldo/keto reductase
27417137	ost_12_012_097	88846	88846	PF01873	PTHR23001,PTHR23001:SF3	KOG2768		K03238	GO:0006413,GO:0003743	AT5G20920.2	EIF2 BETA,EMB1401	eukaryotic translation initiation factor 2 beta subunit	Cre12.g531550.t1.2	g13081.t1,Cre12.g531550.t1.1,EIF2B,EIF5B3,EIF5Bd	Eukaryotic translation initiation factor 2, beta subunit
27414466	gwEuk.2.591.1	8888	8888	PF00583	PTHR13355	KOG3396	2.3.1.4	K00621	GO:0008080	AT5G15770.1	AtGNA1,GNA1	glucose-6-phosphate acetyltransferase 1	Cre12.g560200.t1.2	g13315.t1,Cre12.g560200.t1.1,NAT2	Glucosamine 6-phosphate N-acetyltransferase
27418880	ost_13_002_023	88888	88888	PF07817	PTHR12960,PTHR12960:SF0			K18723	GO:0016973,GO:0005643	AT1G13120.1	emb1745	embryo defective 1745	Cre06.g300900.t1.1	g6961.t1	
27418719	ost_13_002_030	88889	88889		PTHR11952,PTHR11952:SF8		2.7.7.9		GO:0070569,GO:0008152	AT3G56040.1	UGP3	UDP-glucose pyrophosphorylase 3	Cre12.g554250.t1.1	g13448.t1	Low Photochemical Bleaching protein
27418905	ost_13_002_103	88895	88895	PF02622	PTHR31984,PTHR31984:SF1			K07735		AT3G29240.1		Protein of unknown function (DUF179)	Cre03.g189700.t1.2	g3929.t1,Cre03.g189700.t1.1	
27418779	ost_13_003_115	88913	88913	PF01753,PF04969	PTHR12356,PTHR12356:SF3					AT4G27890.1		HSP20-like chaperones superfamily protein	Cre06.g302100.t1.2	g6991.t1,Cre06.g302100.t1.1	
27418710	ost_13_004_004	88914	88914		PTHR23051,PTHR23051:SF1	KOG2765		K15289		AT3G07080.1		EamA-like transporter family	Cre07.g353850.t1.2	g8232.t1,Cre07.g353850.t1.1	
27418868	ost_13_005_024	88925	88925	PF00999	PTHR32507,PTHR32507:SF11				GO:0055085,GO:0016021,GO:0015299,GO:0006812				Cre06.g278189.t1.1	g6332.t1,Cre13.g597750.t1.1,Cre13.g597750.t1.2	
27418768	ost_13_006_041	88941	88941	PF05623	PTHR31343					AT5G49220.1		Protein of unknown function (DUF789)	Cre17.g744797.t1.1	g18012.t1,Cre20.g759950.t1.1	
27418849	ost_13_007_009	88951	88951	PF01326	PTHR22931,PTHR22931:SF1		2.7.9.4	K08244	GO:0016310,GO:0016301,GO:0005524	AT1G10760.1	GWD,GWD1,SEX1,SOP,SOP1	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	Cre07.g319300.t1.1	g7382.t1	Alpha-glucan water dikinase
27418642	ost_13_008_024	88968	88968	PF04791	PTHR21355,PTHR21355:SF0	KOG2296				AT5G65290.1		LMBR1-like membrane protein	Cre10.g453100.t1.2	g11126.t1,Cre10.g453100.t1.1	
27413717	gwEuk.9.522.1	8897	8897	PF13637	PTHR24198					AT3G09890.1		Ankyrin repeat family protein	Cre15.g634600.t1.1	g15301.t1	
27418745	ost_13_010_023	88990	88990	PF13561	PTHR24320,PTHR24320:SF45	KOG1208	1.1.1.300			AT4G24050.1		NAD(P)-binding Rossmann-fold superfamily protein	Cre09.g398252.t1.1	g9887.t1,Cre02.g135400.t1.1,Cre02.g135400.t1.2	Short-chain dehydrogenase/reductase
27418830	ost_13_011_063	89011	89011	PF00153	PTHR24089,PTHR24089:SF45	KOG0768				AT1G34065.1	SAMC2	S-adenosylmethionine carrier 2	Cre06.g286250.t1.2	g6652.t1,Cre06.g286250.t1.1,MSCP1	Mitochondrial substrate carrier protein
27418769	ost_13_013_053	89032	89032	PF01535,PF13812,PF13041	PTHR24015					AT5G21222.1		protein kinase family protein	Cre10.g437150.t1.2	g10773.t1,Cre10.g437150.t1.1,CYCR5	Cyclin-related pentatrichopeptide repeat protein
27419677	ost_14_003_085	89070	89070	PF13920,PF02176	PTHR10131			K09848		AT3G11950.2		TRAF-like superfamily protein			
27419860	ost_14_004_006	89073	89073	PF00385,PF00005	PTHR19211,PTHR19211:SF5	KOG0062		K03235	GO:0016887,GO:0005524	AT3G54540.1	ATGCN4,GCN4	general control non-repressible 4	Cre04.g222700.t1.2	g4859.t1,Cre04.g222700.t1.1,ABC4	
27419969	ost_14_004_043	89076	89076	PF08159	PTHR14927,PTHR14927:SF0			K14788	GO:0005634	AT3G56990.1	EDA7	embryo sac development arrest 7	Cre03.g159950.t1.1	g3275.t1	
27419885	ost_14_004_056	89077	89077	PF01476									Cre09.g393765.t1.1	g9763.t1,Cre02.g129800.t1.1,Cre02.g129800.t1.2,LMR1	Chitinase-related protein
27419772	ost_14_004_082	89082	89082	PF12537,PF12430	PTHR15948				GO:0016020	AT4G27630.1	GTG2	GPCR-type G protein 2	Cre16.g674739.t1.1	g16724.t1,Cre01.g066050.t1.1,Cre01.g066050.t1.2	
27419998	ost_14_004_101	89084	89084		PTHR36974								Cre01.g054400.t1.1	g1201.t1	
27419711	ost_14_004_107	89085	89085		PTHR33524,PTHR33524:SF1					AT5G23200.1			Cre02.g086076.t1.2	g1594.t2,Cre02.g086076.t1.1	
27415479	gwEuk.4.591.1	8911	8911	PF00808	PTHR11064,PTHR11064:SF8	KOG0871				AT5G23090.4	NF-YB13	nuclear factor Y, subunit B13	Cre17.g739450.t1.1	g17883.t1,DRT1	DR1-like protein
27419937	ost_14_009_089	89136	89136	PF07855	PTHR13292,PTHR13292:SF0	KOG4493				AT5G66930.2			Cre07.g334700.t1.2	g7793.t1,Cre07.g334700.t1.1	
27413397	gwEuk.3.699.1	8917	8917	PF00439	PTHR22881,PTHR22881:SF11				GO:0005515	AT1G05910.1		cell division cycle protein 48-related / CDC48-related	Cre04.g225950.t1.2	g4939.t1,Cre04.g225950.t1.1	
27419875	ost_14_014_066	89176	89176	PF00108,PF08541	PTHR18919,PTHR18919:SF90		2.3.1.180	K00648	GO:0016747,GO:0008152,GO:0008610	AT1G62640.2	KAS III	3-ketoacyl-acyl carrier protein synthase III	Cre04.g216950.t1.2	g4515.t1,Cre04.g216950.t1.1	
27419823	ost_14_014_097	89178	89178	PF05346	PTHR13317,PTHR13317:SF4					AT1G67960.1			Cre02.g091000.t1.2	g1701.t1,Cre02.g091000.t1.1	
27419803	ost_14_016_029	89194	89194	PF00397,PF00013	PTHR10288,PTHR10288:SF145				GO:0005515,GO:0003723	AT1G33680.1		KH domain-containing protein	Cre06.g250800.t2.1	g5617.t1,CRB1	C1, subunit of the circadian RNA-binding protein CHLAMY1
27419660	ost_14_016_102	89200	89200	PF12848,PF00005	PTHR19211,PTHR19211:SF57			K06184	GO:0016887,GO:0005524	AT3G54540.1	ATGCN4,GCN4	general control non-repressible 4	Cre01.g034950.t1.2	g789.t1,Cre01.g034950.t1.1	
27419726	ost_14_017_098	89208	89208	PF08164,PF13339	PTHR15565			K14782	GO:0005634	AT5G61330.1		rRNA processing protein-related	Cre13.g587000.t1.2	g14402.t1,Cre13.g587000.t1.1	
27419652	ost_14_018_050	89214	89214	PF13855	PTHR24365				GO:0005515	AT5G22320.1		Leucine-rich repeat (LRR) family protein	Cre02.g092850.t1.2	g1741.t1,Cre02.g092850.t1.1,DLC1,LC1	Flagellar outer dynein arm light chain, LC1
27413549	gwEuk.9.525.1	8924	8924	PF00200	PTHR11905,PTHR11905:SF141		3.4.24.73	K06540							
27417452	ost_15_002_099-2	89243	89243	PF11861,PF07780	PTHR10920,PTHR10920:SF13		2.1.1.167		GO:0008168,GO:0006364,GO:0005634,GO:0001510,GO:0031167,GO:0008649	AT4G25730.1		FtsJ-like methyltransferase family protein	Cre12.g529500.t1.2	g13037.t1,Cre12.g529500.t1.1,RRM11	
27417375	ost_15_002_099-1	89244	89244	PF11861,PF01728	PTHR10920,PTHR10920:SF13	KOG1099	2.1.1.167	K14857	GO:0032259,GO:0008168,GO:0001510,GO:0031167,GO:0008649	AT4G25730.1		FtsJ-like methyltransferase family protein	Cre12.g529500.t1.2	g13037.t1,Cre12.g529500.t1.1,RRM11	
27417288	ost_15_003_023	89248	89248	PF01041	PTHR11751,PTHR11751:SF306	KOG0257	2.6.1.78,2.6.1.79,2.6.1.1	K15849		AT2G22250.3	AAT,ATAAT,MEE17	aspartate aminotransferase	Cre02.g147302.t1.1	g2516.t1,Cre02.g147200.t1.2	
27420345	gwEuk.11.420.1	8926	8926	PF06058	PTHR16290					AT1G08370.1	ATDCP1,DCP1	decapping 1	Cre07.g339250.t1.2	g7891.t1,Cre07.g339250.t1.1	
27417400	ost_15_005_112	89274	89274	PF07978	PTHR21017	KOG2883							Cre01.g015750.t1.2	g378.t1,Cre01.g015750.t1.1	
27417435	ost_15_007_052	89287	89287	PF01556,PF00226	PTHR24078,PTHR24078:SF190	KOG0712,KOG0715				AT4G39960.1		Molecular chaperone Hsp40/DnaJ family protein	Cre12.g551500.t1.1	g13513.t1	DnaJ-like protein
27417378	ost_15_007_082	89290	89290	PF08544,PF00288	PTHR10457,PTHR10457:SF6		2.7.1.46	K12446	GO:0005524	AT3G42850.1		Mevalonate/galactokinase family protein	Cre03.g185300.t1.2	g3840.t1,Cre03.g185300.t1.1,GAK1	
