#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
27403272	fgenesh2_kg.C_Chr_08000019	96530	96530	PF12775,PF08385,PF12780,PF12777,PF07728,PF12781,PF12774,PF08393,PF03028	PTHR10676,PTHR10676:SF34		3.6.4.2	K10414	GO:0016887,GO:0005524,GO:0030286,GO:0007018,GO:0003777				Cre06.g250300.t1.2	g5606.t1,Cre06.g250300.t1.1,DHC1b,FLA24	Cytoplasmic dynein 1b heavy chain (not an inner arm dynein)
27401534	fgenesh2_kg.C_Chr_09000077	96617	96617	PF01406	PTHR10890,PTHR10890:SF10	KOG2007	6.1.1.16	K01883		AT2G31170.1	SYCO ARATH	Cysteinyl-tRNA synthetase, class Ia family protein	Cre01.g069472.t1.1	g1284.t1,Cre23.g766000.t1.1	
27401333	fgenesh2_kg.C_Chr_09000079	96619	96619	PF02817,PF00364,PF00198	PTHR23151	KOG0557	2.3.1.12		GO:0016746,GO:0008152	AT3G52200.1	LTA3	Dihydrolipoamide acetyltransferase, long form protein	Cre06.g252550.t1.1	g5653.t1	Dihydrolipoamide acetyltransferase
27397439	fgenesh2_kg.C_Chr_10000003	96626	96626	PF13242	PTHR19288,PTHR19288:SF33	KOG2882	3.1.3.18	K19269		AT5G36700.1	ATPGLP1,PGLP1	2-phosphoglycolate phosphatase 1	Cre03.g168700.t1.2	g3472.t1,Cre03.g168700.t1.1,PGP1	Phosphoglycolate phosphatase/4-nitrophenylphosphatase
27397527	fgenesh2_kg.C_Chr_10000009	96632	96632	PF08502,PF00682	PTHR10277,PTHR10277:SF9		2.3.3.13	K01649	GO:0009098,GO:0003852,GO:0003824	AT1G74040.1	IMS1,IPMS2,MAML-3	2-isopropylmalate synthase 1	Cre06.g258733.t2.1	g5818.t1,Cre06.g258750.t2.1,LEU2	
27397663	fgenesh2_kg.C_Chr_10000014	96637	96637	PF02817,PF00364,PF00198	PTHR23151,PTHR23151:SF9	KOG0557	2.3.1.12	K00627	GO:0016746,GO:0008152	AT1G54220.2		Dihydrolipoamide acetyltransferase, long form protein	Cre09.g386735.t1.1	g9117.t1,Cre29.g778200.t1.1,Cre29.g778200.t1.2,DLA1	Dihydrolipoamide acetyltransferase
27397443	fgenesh2_kg.C_Chr_10000017	96640	96640	PF00271,PF00176	PTHR10799,PTHR10799:SF573				GO:0005524	AT3G54460.1		SNF2 domain-containing protein / helicase domain-containing protein / F-box family protein	Cre14.g614400.t1.1	g14804.t1,SRH23	
27397378	fgenesh2_kg.C_Chr_10000018	96641	96641	PF08502,PF00682	PTHR10277,PTHR10277:SF5	KOG2367	2.3.1.182	K01649	GO:0009098,GO:0003852,GO:0003824,GO:0046912,GO:0019752	AT5G23010.1	IMS3,MAM1	methylthioalkylmalate synthase 1	Cre06.g258733.t2.1	g5818.t1,Cre06.g258750.t2.1,LEU2	
27397771	fgenesh2_kg.C_Chr_10000021	96644	96644	PF00111	PTHR19370,PTHR19370:SF110			K02639	GO:0051536,GO:0009055	AT1G60950.1	ATFD2,FED A	2Fe-2S ferredoxin-like superfamily protein	Cre14.g626700.t1.2	g15094.t1,Cre14.g626700.t1.1,FDX1	Ferredoxin
27397310	fgenesh2_kg.C_Chr_10000024	96647	96647	PF13450	PTHR10742,PTHR10742:SF278	KOG0029	1.3.99.29	K02293		AT4G14210.2	PDE226,PDS,PDS3	phytoene desaturase 3	Cre12.g509650.t1.2	g12358.t1,Cre12.g509650.t1.1	Phytoene desaturase
27405313	fgenesh2_kg.C_Chr_11000006	96653	96653		PTHR12442,PTHR12442:SF7	KOG1587		K11143					Cre12.g506000.t1.2	g12447.t1,Cre12.g506000.t1.1,ODA6	Flagellar outer dynein arm intermediate chain 2
27405357	fgenesh2_kg.C_Chr_11000017	96664	96664		PTHR28661,PTHR28661:SF1			K16780					Cre17.g724550.t1.2	g17523.t1,Cre17.g724550.t1.1	Deflagellation inducible protein
27405291	fgenesh2_kg.C_Chr_11000018	96665	96665	PF01373	PTHR31352		3.2.1.2	K01177	GO:0016161,GO:0000272	AT4G17090.1	BAM3,BMY8,CT-BMY	chloroplast beta-amylase	Cre01.g044100.t1.2	g986.t1,Cre01.g044100.t1.1,AMB3	Beta-amylase
27405341	fgenesh2_kg.C_Chr_11000022	96669	96669	PF00155	PTHR11751,PTHR11751:SF401	KOG0257	2.6.1.1		GO:0030170,GO:0009058	AT1G77670.1		Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	Cre01.g034050.t1.2	g768.t1,Cre01.g034050.t1.1	
27405150	fgenesh2_kg.C_Chr_11000025	96672	96672	PF00076,PF08662	PTHR14068,PTHR14068:SF0			K03253	GO:0003676,GO:0031369,GO:0006413,GO:0005852,GO:0003743,GO:0003723	AT5G25780.1	ATEIF3B-2,EIF3B,EIF3B-2	eukaryotic translation initiation factor 3B-2	Cre03.g190100.t1.1	g3936.t1,EIF3B	Eukaryotic translation initiation factor 3, subunit B
27399579	fgenesh2_kg.C_Chr_12000010	96682	96682	PF00285	PTHR11739,PTHR11739:SF13	KOG2617	2.3.3.16		GO:0046912	AT2G42790.1	CSY3	citrate synthase 3	Cre03.g149100.t1.2	g3032.t1,Cre03.g149100.t1.1	Citrate synthase
27399886	fgenesh2_kg.C_Chr_12000011	96683	96683	PF08672,PF00888	PTHR11932	KOG2165		K03349	GO:0031625,GO:0006511	AT2G04660.1	APC2	anaphase-promoting complex/cyclosome 2	Cre10.g460532.t1.1	g11290.t1,APC2	
27399933	fgenesh2_kg.C_Chr_12000015	96687	96687	PF00762	PTHR11108,PTHR11108:SF5	KOG1321	4.99.1.1	K01772	GO:0006783,GO:0004325	AT2G30390.1	ATFC-II,FC-II,FC2	ferrochelatase 2	Cre07.g339750.t1.2	g7902.t2,Cre07.g339750.t1.1,FeC,HEM15,HEM2	Ferrochelatase
27399669	fgenesh2_kg.C_Chr_12000021	96693	96693	PF07728,PF12777,PF12775,PF12780,PF12781,PF12774,PF08393,PF03028	PTHR10676,PTHR10676:SF242		3.6.4.2	K10408	GO:0016887,GO:0005524,GO:0030286,GO:0007018,GO:0003777				Cre02.g107050.t1.1	g2194.t1	Dynein heavy chain 5, inner arm dynein b (monomeric)
27399748	fgenesh2_kg.C_Chr_12000029	96701	96701	PF05761	PTHR12103,PTHR12103:SF21	KOG2469	3.1.3.5			AT1G75210.1		HAD-superfamily hydrolase, subfamily IG, 5\'-nucleotidase	Cre10.g456900.t1.2	g11211.t1,Cre10.g456900.t1.1,FPN4	
27402772	fgenesh2_kg.C_Chr_13000014	96715	96715	PF13450	PTHR10668,PTHR10668:SF67	KOG4254	5.2.1.13			AT1G57770.1		FAD/NAD(P)-binding oxidoreductase family protein	Cre16.g674950.t1.2	g16619.t1,Cre16.g674950.t1.1,POD2	
27402570	fgenesh2_kg.C_Chr_13000015	96716	96716	PF00504	PTHR14154,PTHR14154:SF5					AT3G22840.1	ELIP,ELIP1	Chlorophyll A-B binding family protein	Cre09.g394325.t1.1	g9779.t1,Cre02.g130500.t1.1,Cre02.g130500.t1.2,ELI3	Early light-inducible protein
27404014	fgenesh2_kg.C_Chr_14000003	96728	96728	PF00128,PF07821	PTHR10357,PTHR10357:SF153		3.2.1.1	K01176	GO:0043169,GO:0005975,GO:0003824,GO:0005509,GO:0004556	AT1G69830.1	AMY3,ATAMY3	alpha-amylase-like 3	Cre08.g385500.t1.2	g9070.t1,Cre08.g385500.t1.1,AMA1	Alpha-amylase
27403786	fgenesh2_kg.C_Chr_14000008	96733	96733	PF01053	PTHR11808,PTHR11808:SF50	KOG0053	4.4.1.8	K01760	GO:0030170	AT3G57050.1	CBL	cystathionine beta-lyase	Cre16.g669550.t1.2	g16239.t1,Cre16.g669550.t1.1,METC	Cystathionine beta-lyase
27403806	fgenesh2_kg.C_Chr_14000014	96739	96739	PF00316	PTHR11556	KOG1458	3.1.3.11	K03841	GO:0042578,GO:0042132,GO:0005975	AT1G43670.1		Inositol monophosphatase family protein	Cre12.g510650.t1.2	g12336.t1,Cre12.g510650.t1.1,FBP1	Fructose-1,6-bisphosphatase
27401022	fgenesh2_kg.C_Chr_15000011	96750	96750	PF00210	PTHR11431,PTHR11431:SF41	KOG2332	1.16.3.1	K00522	GO:0008199,GO:0006879,GO:0006826	AT3G11050.1	ATFER2,FER2	ferritin 2	Cre09.g387800.t1.2	g9548.t1,Cre09.g387800.t1.1	Pre-apoferritin
27401008	fgenesh2_kg.C_Chr_15000014	96753	96753	PF13513	PTHR15599					AT2G23140.1		RING/U-box superfamily protein with ARM repeat domain	Cre02.g078600.t1.2	g1426.t1,Cre02.g078600.t1.1	Radial spoke protein 8
27397150	fgenesh2_kg.C_Chr_16000003	96756	96756	PF00458,PF03129,PF00587,PF09180	PTHR11451,PTHR11451:SF6		6.1.1.15	K01881	GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0006433,GO:0005737,GO:0004827	AT5G52520.1	OVA6,PRORS1	Class II aaRS and biotin synthetases superfamily protein	Cre09.g406200.t1.2	g10070.t1,Cre09.g406200.t1.1,TSO1	Prolyl-tRNA synthetase
27398763	fgenesh2_pm.C_Chr_01000002	96766	96766	PF09127,PF01433	PTHR11533,PTHR11533:SF174		3.3.2.6	K01254	GO:0019370,GO:0008270,GO:0008237,GO:0006508	AT5G13520.1		peptidase M1 family protein	Cre13.g585900.t1.2	g14379.t1,Cre13.g585900.t1.1,LKHA4	Leukotriene A-4 hydrolase
27399485	fgenesh2_pm.C_Chr_01000011	96775	96775	PF01327	PTHR10458,PTHR10458:SF2	KOG3137	3.5.1.88	K01462	GO:0042586,GO:0005506	AT5G14660.1	ATDEF2,DEF2,PDF1B	peptide deformylase 1B	Cre01.g039750.t1.2	g888.t1,Cre01.g039750.t1.1	Peptide deformylase
27399078	fgenesh2_pm.C_Chr_01000084	96848	96848	PF02732	PTHR13451,PTHR13451:SF0	KOG2379		K08991	GO:0004518,GO:0003677	AT4G30870.1	ATMUS81,MUS81	Restriction endonuclease, type II-like superfamily protein	Cre12.g555050.t1.1	g13432.t1,CJE1	
27398945	fgenesh2_pm.C_Chr_01000115	96879	96879	PF00694,PF00330	PTHR11670,PTHR11670:SF38	KOG0454	4.2.1.33	K01702	GO:0008152	AT4G13430.1	ATLEUC1,IIL1	isopropyl malate isomerase large subunit 1	Cre01.g004500.t1.2	g110.t1,Cre01.g004500.t1.1,LEU1L	Isopropylmalate dehydratase, large subunit
27398896	fgenesh2_pm.C_Chr_01000129	96893	96893	PF01479,PF00849	PTHR11079,PTHR11079:SF73		5.4.99.23	K15452	GO:0003723,GO:0009982,GO:0009451,GO:0001522	AT1G76050.2		Pseudouridine synthase family protein	Cre02.g078750.t1.1	g1429.t1,PUS3	tRNA-pseudouridine synthase
27399075	fgenesh2_pm.C_Chr_01000131	96895	96895	PF00153	PTHR24089,PTHR24089:SF388	KOG0758		K15109		AT2G33820.1	ATMBAC1,MBAC1	Mitochondrial substrate carrier family protein	Cre17.g747797.t1.1	g18072.t2,Cre20.g757600.t1.1,Cre20.g757600.t1.2	Mitochondrial substrate carrier protein, possible carnitine/acylcarnitine carrier
27399322	fgenesh2_pm.C_Chr_01000134	96898	96898	PF00557	PTHR10804,PTHR10804:SF9		3.4.11.18	K01265	GO:0008235,GO:0006508,GO:0004177	AT3G59990.1	MAP2B	methionine aminopeptidase 2B	Cre16.g652100.t1.2	g15772.t1,Cre16.g652100.t1.1	
27399125	fgenesh2_pm.C_Chr_01000143	96907	96907	PF00391,PF01326,PF02896	PTHR22931,PTHR22931:SF9		2.7.9.1	K01006	GO:0016772,GO:0016310,GO:0016301,GO:0005524,GO:0050242,GO:0006090	AT4G15530.6	PPDK	pyruvate orthophosphate dikinase	Cre17.g734548.t1.1	g17763.t1,Cre15.g644850.t1.1,PPD2	Pyruvate phosphate dikinase, chloroplastic
27396620	fgenesh2_pm.C_Chr_02000006	96913	96913	PF00995	PTHR11679,PTHR11679:SF2				GO:0016192,GO:0006904	AT2G17980.1	ATSLY1	Sec1/munc18-like (SM) proteins superfamily	Cre12.g521350.t1.2	g12844.t1,Cre12.g521350.t1.1,SLY1	SM/Sec1-family protein, SLY1 homolog
27396428	fgenesh2_pm.C_Chr_02000026	96933	96933	PF00291	PTHR10314,PTHR10314:SF35	KOG1481	4.4.1.8	K01738		AT1G55880.1		Pyridoxal-5\'-phosphate-dependent enzyme family protein	Cre16.g664250.t1.2	g16037.t1,Cre16.g664250.t1.1,ASL2	O-acetylserine (Thiol)-lyase/cysteine synthase
27396053	fgenesh2_pm.C_Chr_02000045	96952	96952	PF00194	PTHR18952		4.2.1.1	K01674		AT5G04180.1	ACA3,ATACA3	alpha carbonic anhydrase 3	Cre09.g415700.t1.2	g10291.t1,Cre09.g415700.t1.1,CAH3	Carbonic anhydrase 3
27396313	fgenesh2_pm.C_Chr_02000055	96962	96962	PF07714	PTHR24056,PTHR24056:SF0	KOG0659	2.7.11.22,2.7.11.23	K02202	GO:0006468,GO:0004672	AT1G18040.1	AT;CDCKD;3,CAK2AT,CDKD1;3	cyclin-dependent kinase D1;3	Cre09.g388000.t1.2	g9543.t1,Cre09.g388000.t1.1	CDK activating kinase
27396641	fgenesh2_pm.C_Chr_02000060	96967	96967	PF03547	PTHR31651,PTHR31651:SF3	KOG2722			GO:0055085,GO:0016021	AT1G71090.1		Auxin efflux carrier family protein	Cre16.g680200.t1.1	g16504.t1	
27396779	fgenesh2_pm.C_Chr_02000068	96975	96975	PF12848,PF00005	PTHR19211,PTHR19211:SF15		3.6.1.3		GO:0016887,GO:0005524	AT5G60790.1	ATGCN1,GCN1	ABC transporter family protein	Cre11.g467781.t1.1	g11711.t1,Cre22.g762850.t1.1,Cre22.g762850.t1.2	ABC transporter-like and Flagellar Associated Protein
27396555	fgenesh2_pm.C_Chr_02000069	96976	96976	PF02782,PF00370,PF00834	PTHR10196,PTHR10196:SF59	KOG3111	5.1.3.1		GO:0016773,GO:0005975,GO:0016857	AT3G01850.2		Aldolase-type TIM barrel family protein	Cre12.g543902.t1.1	g13792.t1,Cre27.g774500.t1.1	
27396528	fgenesh2_pm.C_Chr_02000095	97002	97002	PF13641	PTHR10859	KOG2978	2.4.1.83	K00721		AT1G20575.1		Nucleotide-diphospho-sugar transferases superfamily protein	Cre03.g150950.t1.1	g3072.t1,GTR1	Glycosyltransferase
27396145	fgenesh2_pm.C_Chr_02000126	97033	97033	PF03144,PF00679,PF03764,PF16004,PF00009	PTHR23115,PTHR23115:SF5		3.6.5.3	K12852	GO:0005525	AT1G06220.2	CLO,GFA1,MEE5	Ribosomal protein S5/Elongation factor G/III/V family protein	Cre17.g737250.t1.2	g17832.t1,Cre17.g737250.t1.1	Elongation factor EF-Tu-like protein
27396367	fgenesh2_pm.C_Chr_02000139	97046	97046	PF01269	PTHR10335	KOG1596		K14563	GO:0008168,GO:0008033,GO:0006364,GO:0003723	AT4G25630.1	ATFIB2,FIB2	fibrillarin 2	Cre02.g077300.t1.2	g1393.t1,Cre02.g077300.t1.1,NOP1	Nucleolar protein, Component of C/D snoRNPs
27396598	fgenesh2_pm.C_Chr_02000144	97051	97051	PF00534,PF13439	PTHR12526,PTHR12526:SF232	KOG1111	2.4.1.198	K03857		AT3G45100.2	SETH2	UDP-Glycosyltransferase superfamily protein	Cre01.g006800.t1.1	g178.t1,GPI1,GTR18	Phosphatidylinositol N-acetylglucosaminyltransferase (PIG-A)
27396855	fgenesh2_pm.C_Chr_02000168	97075	97075	PF13499,PF00069	PTHR24349	KOG0032	2.7.11.1	K13412	GO:0006468,GO:0005524,GO:0004672	AT5G12180.1	CPK17	calcium-dependent protein kinase 17	Cre19.g750597.t1.1	g18129.t1,Cre33.g782750.t1.1	
27396525	fgenesh2_pm.C_Chr_02000170	97077	97077	PF04851,PF00271	PTHR24031,PTHR24031:SF313		3.6.4.13	K13025	GO:0016787,GO:0005524,GO:0003677	AT3G19760.1	EIF4A-III	eukaryotic initiation factor 4A-III	Cre03.g199647.t1.1	g4363.t1,Cre19.g751750.t1.1,Cre19.g751750.t1.2,EIF4A	Eukaryotic translation initiation factor 4A
27396703	fgenesh2_pm.C_Chr_02000175	97082	97082		PTHR13271		2.1.1.43			AT1G01920.1		SET domain-containing protein	Cre07.g321200.t1.2	g7425.t1,Cre07.g321200.t1.1	
27398313	fgenesh2_pm.C_Chr_03000007	97103	97103	PF07969	PTHR11647,PTHR11647:SF4	KOG2584	3.5.2.5	K01466		AT4G04955.1	ALN,ATALN	allantoinase	Cre13.g592050.t1.2	g14515.t1,Cre13.g592050.t1.1,DAL1	Allantoinase
27398361	fgenesh2_pm.C_Chr_03000011	97107	97107	PF00709	PTHR11846,PTHR11846:SF0		6.3.4.4	K01939	GO:0006164,GO:0005525,GO:0004019	AT3G57610.1	ADSS	adenylosuccinate synthase	Cre17.g734100.t1.2	g17746.t1,Cre17.g734100.t1.1	
27398171	fgenesh2_pm.C_Chr_03000018	97114	97114		PTHR11227,PTHR11227:SF18	KOG2111				AT3G62770.1	AtATG18a	Transducin/WD40 repeat-like superfamily protein	Cre10.g425750.t1.1	g10522.t1	
27398531	fgenesh2_pm.C_Chr_03000040	97136	97136	PF08325	PTHR23153,PTHR23153:SF37					AT1G55915.1		zinc ion binding	Cre07.g333850.t1.1	g7776.t1	
27397968	fgenesh2_pm.C_Chr_03000055	97151	97151	PF00557	PTHR10804,PTHR10804:SF13	KOG2738	3.4.11.18	K01265		AT2G45240.1	MAP1A	methionine aminopeptidase 1A	Cre06.g279750.t1.2	g6504.t1,Cre06.g279750.t1.1	Methionine aminopeptidase
27398636	fgenesh2_pm.C_Chr_03000056	97152	97152	PF03030	PTHR31998		3.6.1.1	K01507	GO:0016020,GO:0015992,GO:0009678,GO:0004427	AT1G15690.1	ATAVP3,AtVHP1;1,AVP-3,AVP1	Inorganic H pyrophosphatase family protein	Cre09.g394436.t1.1	g9782.t1,Cre02.g130650.t1.1,Cre02.g130650.t1.2	
27398115	fgenesh2_pm.C_Chr_03000069	97165	97165	PF00271,PF07717,PF04408	PTHR18934		3.6.4.13	K13117	GO:0004386	AT4G18465.1		RNA helicase family protein	Cre11.g467654.t3.1	g11584.t1,Cre18.g746050.t3.1	
27397990	fgenesh2_pm.C_Chr_03000070	97166	97166	PF06026	PTHR11934	KOG3075	5.3.1.6	K01807	GO:0009052,GO:0004751	AT3G04790.1		Ribose 5-phosphate isomerase, type A protein	Cre03.g187450.t1.2	g3883.t1,Cre03.g187450.t1.1,RPI1	Ribose-5-phosphate isomerase
27397927	fgenesh2_pm.C_Chr_03000083	97179	97179	PF06293	PTHR24055,PTHR24055:SF205		2.7.11.24	K04371	GO:0016773,GO:0016020,GO:0005524	AT4G11330.1	ATMPK5,MPK5	MAP kinase 5	Cre12.g509000.t1.1	g12372.t1,MAPK3	Mitogen-Activated Protein Kinase
27398569	fgenesh2_pm.C_Chr_03000085	97181	97181	PF01073,PF02866	PTHR11540,PTHR11540:SF14		1.1.1.37	K00026	GO:0055114,GO:0016616,GO:0006694,GO:0003854,GO:0019752	AT3G47520.1	MDH	malate dehydrogenase	Cre12.g483950.t1.2	g12013.t1,Cre12.g483950.t1.1,MDH4	NAD-dependent malate dehydrogenase, mitochondrial
27397922	fgenesh2_pm.C_Chr_03000090	97186	97186	PF13833,PF13499	PTHR23050	KOG0027		K02183		AT2G27030.3	ACAM-2,CAM5	calmodulin 5	Cre03.g178150.t1.1	g3687.t1,CAM1,RSP20	Calmodulin, radial spoke protein
27398117	fgenesh2_pm.C_Chr_03000114	97210	97210	PF05368	PTHR14194,PTHR14194:SF81	KOG1203	1.7.1.6			AT4G35250.1		NAD(P)-binding Rossmann-fold superfamily protein	Cre02.g142146.t1.1	g2755.t1,Cre15.g646250.t1.1,Cre15.g646250.t1.2	
27398439	fgenesh2_pm.C_Chr_03000121	97217	97217	PF04679,PF04675,PF01068	PTHR10459,PTHR10459:SF38		6.5.1.1	K10747	GO:0006310,GO:0006281,GO:0003910,GO:0003677,GO:0005524	AT1G66730.1	AtLIG6,LIG6	DNA LIGASE 6	Cre06.g278177.t1.1	g6320.t1,Cre13.g597150.t1.1	
27400153	fgenesh2_pm.C_Chr_04000028	97246	97246	PF08327,PF09229	PTHR13009,PTHR13009:SF8	KOG2936			GO:0006950,GO:0051087,GO:0001671	AT3G12050.1		Aha1 domain-containing protein	Cre03.g199300.t1.2	g4342.t1,Cre03.g199300.t1.1	
27400178	fgenesh2_pm.C_Chr_04000062	97280	97280	PF00572	PTHR11545,PTHR11545:SF7	KOG3203		K02871	GO:0006412,GO:0005840,GO:0003735	AT1G78630.1	emb1473	Ribosomal protein L13 family protein	Cre06.g264350.t1.2	g5939.t1,Cre06.g264350.t1.1	Plastid ribosomal protein L13
27400621	fgenesh2_pm.C_Chr_04000085	97303	97303	PF00044,PF02800	PTHR10836,PTHR10836:SF37	KOG0657	1.2.1.12	K00134	GO:0055114,GO:0016620	AT1G13440.1	GAPC-2,GAPC2	glyceraldehyde-3-phosphate dehydrogenase C2	Cre07.g354200.t1.2	g8240.t1,Cre07.g354200.t1.1	Glyceraldehyde 3-phosphate dehydrogenase
27400620	fgenesh2_pm.C_Chr_04000086	97304	97304		PTHR34571,PTHR34571:SF1		3.5.3.26	K14977		AT4G17050.1	UGLYAH	ureidoglycine aminohydrolase	Cre06.g290000.t1.1	g6728.t1,GIP1	Glyoxylate induced protein
27400458	fgenesh2_pm.C_Chr_04000097	97315	97315	PF05496,PF09336	PTHR23074,PTHR23074:SF19		3.6.4.3	K07767	GO:0009378,GO:0006310,GO:0006281	AT1G80350.1	AAA1,ATKTN1,BOT1,ERH3,FRA2,FRC2,FTR,KTN1,LUE1	P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre10.g427600.t1.2	g10562.t1,Cre10.g427600.t1.1,KAT1	Katanin catalytic subunit, 60 kDa
27395980	fgenesh2_pm.C_Chr_05000009	97333	97333	PF04406	PTHR10848	KOG2795	5.99.1.3	K10878	GO:0006259,GO:0005694,GO:0005524,GO:0003824,GO:0003677,GO:0000737	AT1G63990.1	SPO11-2	sporulation 11-2	Cre14.g619825.t1.1	g14935.t1,Cre14.g619839.t1.3	
27395670	fgenesh2_pm.C_Chr_05000010	97334	97334	PF00814	PTHR11735,PTHR11735:SF14		2.6.99.4	K01409		AT4G22720.1		Actin-like ATPase superfamily protein	Cre14.g615500.t1.1	g14828.t1	
27395627	fgenesh2_pm.C_Chr_05000012	97336	97336	PF12766	PTHR10851,PTHR10851:SF3	KOG4558	1.4.3.5		GO:0010181,GO:0055114,GO:0008615,GO:0004733	AT2G46580.1		Pyridoxamine 5\'-phosphate oxidase family protein	Cre02.g095100.t1.1	g1930.t1,PPO2	Pyridoxamine 5\'-phosphate oxidase-like protein
27395901	fgenesh2_pm.C_Chr_05000015	97339	97339	PF00225	PTHR24115,PTHR24115:SF191	KOG4280	3.6.4.4	K10397	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT3G23670.1	KINESIN-12B,PAKRP1L	phragmoplast-associated kinesin-related protein, putative	Cre02.g073750.t1.2	g1306.t1,Cre02.g073750.t1.1,KIN9-2,KLP1	Kinesin motor protein, kinesin-9 (Kif9) family
27395684	fgenesh2_pm.C_Chr_05000017	97341	97341	PF00179	PTHR24067,PTHR24067:SF153	KOG0424	6.3.2.19	K10577		AT3G57870.1	AHUS5,ATSCE1,EMB1637,SCE1,SCE1A	sumo conjugation enzyme 1	Cre02.g142000.t1.2	g2651.t1,Cre02.g142000.t1.1,UBC4	Ubiquitin-conjugating enzyme E2
27395357	fgenesh2_pm.C_Chr_05000040	97364	97364	PF01656	PTHR13696,PTHR13696:SF1	KOG3022		K03609		AT5G24020.1	ARC11,ATMIND1,MIND	septum site-determining protein (MIND)	Cre12.g522950.t1.2	g12878.t1,Cre12.g522950.t1.1	Chloroplast septum site-determining protein
27395893	fgenesh2_pm.C_Chr_05000045	97369	97369	PF00180	PTHR11822,PTHR11822:SF11	KOG1526	1.1.1.42		GO:0055114,GO:0016616,GO:0006102,GO:0004450	AT5G14590.1		Isocitrate/isopropylmalate dehydrogenase family protein	Cre04.g214500.t1.1	g4684.t1	Isocitrate dehydrogenase, NADP-dependent
27395955	fgenesh2_pm.C_Chr_05000050	97374	97374	PF07719,PF02184	PTHR11246,PTHR11246:SF14			K12869	GO:0006396,GO:0005622	AT5G41770.1		crooked neck protein, putative / cell cycle protein, putative	Cre14.g621000.t1.2	g14965.t1,Cre14.g621000.t1.1,SPL27	
27395690	fgenesh2_pm.C_Chr_05000054	97378	97378	PF14260,PF03104,PF00136	PTHR10322,PTHR10322:SF23		2.7.7.7	K02327	GO:0008408,GO:0003677,GO:0000166	AT5G63960.1	EMB2780	DNA binding;nucleotide binding;nucleic acid binding;DNA-directed DNA polymerases;DNA-directed DNA polymerases	Cre01.g015250.t1.1	g368.t1,POLD1	DNA polymerase delta, catalytic subunit
27395929	fgenesh2_pm.C_Chr_05000071	97395	97395	PF07942	PTHR12303,PTHR12303:SF6	KOG2798				AT2G32170.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre03.g188950.t1.2	g3913.t1,Cre03.g188950.t1.1,SMM11	
27395866	fgenesh2_pm.C_Chr_05000083	97407	97407	PF00076	PTHR24012,PTHR24012:SF449	KOG0131		K12831	GO:0003676	AT2G18510.1	emb2444	RNA-binding (RRM/RBD/RNP motifs) family protein	Cre06.g254800.t1.2	g5730.t1,Cre06.g254800.t1.1,SPL15	
27396003	fgenesh2_pm.C_Chr_05000092	97416	97416	PF01467	PTHR10739,PTHR10739:SF29	KOG2803	2.7.7.14	K00967	GO:0009058,GO:0003824	AT2G38670.1	PECT1	phosphorylethanolamine cytidylyltransferase 1	Cre12.g539000.t1.2	g13251.t1,Cre12.g539000.t1.1	CDP-Ethanolamine synthase
27395575	fgenesh2_pm.C_Chr_05000095	97419	97419	PF00044,PF02800	PTHR10836,PTHR10836:SF52	KOG0657	1.2.1.12	K00134	GO:0055114,GO:0016620	AT1G79530.1	GAPCP-1	glyceraldehyde-3-phosphate dehydrogenase of plastid 1	Cre12.g485150.t1.2	g12039.t1,Cre12.g485150.t1.1	Glyceraldehyde 3-phosphate dehydrogenase
27395656	fgenesh2_pm.C_Chr_05000098	97422	97422	PF00400	PTHR19918	KOG0305		K03363	GO:0005515	AT4G33270.1	CDC20.1	Transducin family protein / WD-40 repeat family protein	Cre09.g399911.t1.1	g9276.t1,Cre62.g792700.t1.1,CDC20	Activator and specificity subunit of anaphase promoting complex
27395624	fgenesh2_pm.C_Chr_05000100	97424	97424	PF12695	PTHR10655,PTHR10655:SF17	KOG2112	3.1.1.5	K06130		AT4G22300.1	SOBER1	carboxylesterases	Cre03.g164350.t1.1	g3369.t1	
27395306	fgenesh2_pm.C_Chr_05000112	97436	97436												
27395370	fgenesh2_pm.C_Chr_05000118	97442	97442	PF00240,PF13423	PTHR24006	KOG1872	3.4.19.12	K11843	GO:0005515	AT1G51710.1	ATUBP6,UBP6	ubiquitin-specific protease 6	Cre17.g726050.t1.2	g17557.t1,Cre17.g726050.t1.1	
27395912	fgenesh2_pm.C_Chr_05000125	97449	97449	PF00795	PTHR23088,PTHR23088:SF30	KOG0806	3.5.1.3	K13566	GO:0016810,GO:0006807	AT5G12040.1		Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein	Cre12.g507558.t1.1	g12410.t1,Cre22.g765600.t1.1,Cre22.g765600.t1.2	
27395887	fgenesh2_pm.C_Chr_05000126	97450	97450		PTHR15852,PTHR15852:SF8					AT5G61670.2			Cre06.g279500.t1.1	g6499.t1	Predicted protein
